num_veh,id_usa,id_code_insee,latitude,longitude,descr_cat_veh,descr_agglo,descr_athmo,descr_lum,descr_etat_surf,description_intersection,an_nais,place,descr_dispo_secu,descr_grav,descr_motif_traj,descr_type_col,jour,heure
2,830548,46231,44.5,1.13333,6,1,3,3,3,0,1987,1,1,3,1,5,8,23
3,831066,63113,45.7833,3.08333,17,1,3,1,3,5,1989,1,1,3,5,5,1,12
2,831377,21661,47.3333,4.9,5,1,3,1,3,0,1979,1,1,3,1,5,9,19
2,831547,21390,47.2667,4.98333,2,1,3,3,3,0,1985,2,0,3,1,5,10,5
2,831548,21390,47.2667,4.98333,2,1,3,3,3,0,1988,3,2,3,1,5,10,5
2,831549,21390,47.2667,4.98333,2,1,3,3,3,0,1988,1,0,3,1,5,10,5
2,831709,63113,45.7833,3.08333,13,1,3,1,3,0,1968,1,1,3,2,5,3,11
2,831775,78227,49.0167,1.95,2,1,3,1,0,0,1981,1,0,3,2,5,3,9
2,831778,56260,47.6667,-2.75,2,1,3,3,3,2,1983,1,0,3,1,5,8,2
2,831872,56223,47.6333,-2.13333,18,1,3,1,3,0,1949,1,1,3,1,5,8,14
2,831928,56260,47.6667,-2.75,2,1,3,1,3,0,1925,1,3,3,5,5,8,16
2,832141,63113,45.7833,3.08333,2,1,3,3,3,0,1981,1,0,3,1,5,5,3
2,832145,63113,45.7833,3.08333,0,1,3,1,3,0,1963,1,0,3,0,5,5,9
2,832221,63100,46.0333,2.9,2,1,3,3,3,0,1981,1,0,3,1,5,5,22
2,832267,63113,45.7833,3.08333,13,1,3,1,3,0,1990,1,1,3,2,5,6,7
2,832272,63124,45.75,3.21667,2,1,7,3,2,0,1985,1,3,3,1,5,6,4
3,832387,63113,45.7833,3.08333,6,1,3,1,3,0,1988,1,1,3,5,5,6,17
2,832394,63113,45.7833,3.08333,2,1,3,0,3,0,1926,1,0,3,1,5,6,21
2,832538,63103,45.9167,3.06667,2,1,3,1,3,0,1971,1,0,3,1,5,7,19
3,832692,63113,45.7833,3.08333,6,1,3,1,3,2,1952,1,1,3,2,5,8,14
2,832703,63113,45.7833,3.08333,16,1,3,1,3,0,1999,1,6,3,1,5,8,16
3,832713,63113,45.7833,3.08333,16,1,3,1,3,2,1958,1,1,3,1,5,8,8
2,832780,63231,45.8667,3.6,2,1,2,3,2,0,1948,1,0,3,1,5,8,20
2,832788,63455,45.6833,3.16667,2,1,7,1,2,0,1977,1,0,3,5,5,8,8
2,832829,12202,44.3333,2.56667,13,1,3,1,3,0,1987,1,1,3,2,5,9,11
2,832876,12287,44.3,1.91667,2,1,3,1,3,0,1956,1,0,3,1,5,10,15
2,829422,77121,48.8333,2.66667,2,0,6,1,2,0,1940,2,0,4,1,5,3,12
2,829424,77468,48.85,2.65,2,0,3,1,3,0,1980,1,0,4,1,5,3,16
2,829425,77468,48.85,2.65,2,0,3,1,3,0,1986,2,0,4,1,5,3,16
2,829429,77337,48.85,2.63333,2,0,0,1,2,0,1969,1,0,4,0,5,3,11
2,829440,77468,48.85,2.65,2,0,6,1,2,0,1974,1,0,4,2,5,3,7
2,829541,30256,44.1833,4.56667,1,0,3,0,3,0,1986,1,0,4,1,5,9,10
2,829577,30135,43.8281,4.56334,2,0,3,1,3,0,1986,1,0,4,1,5,9,7
2,829661,30339,44.0833,3.63333,2,0,3,2,3,0,1989,1,0,4,1,5,9,3
2,829682,30257,43.8833,4.48333,13,0,3,1,3,0,1993,1,1,4,1,5,9,18
2,829860,31555,43.6,1.43333,2,0,6,3,2,0,1990,4,0,4,1,5,9,22
2,829862,31555,43.6,1.43333,2,0,6,3,2,0,1992,2,0,4,1,5,9,22
2,830047,19250,45.5,1.53333,2,0,3,1,3,0,1953,1,0,4,1,5,8,19
2,830618,65226,43.2333,0.00166667,6,0,3,1,3,0,1980,1,1,4,1,5,7,19
2,831328,60581,49.5,2.43333,2,0,3,0,2,0,1964,1,0,4,1,5,11,15
2,831602,48151,44.55,3.76667,2,0,3,1,3,0,1983,1,2,4,1,5,8,12
2,831738,63471,46.1333,2.8,2,0,3,3,3,0,1986,1,0,4,1,5,3,23
2,831746,63470,45.8667,3.05,2,0,1,1,1,0,1967,1,0,4,2,5,3,8
2,832006,63362,45.9167,3.26667,2,0,8,1,3,0,1986,1,0,4,1,5,4,15
2,832245,63381,45.85,2.9,2,0,3,1,3,0,1984,1,0,4,1,5,5,17
2,832784,63236,45.5764,2.80889,5,0,3,2,3,0,1966,1,1,4,1,5,8,3
2,833565,77168,48.1667,2.86667,2,0,3,2,3,0,1987,1,0,4,1,5,4,0
2,833588,77142,48.8589,2.9075,2,0,3,1,3,0,1989,1,2,4,1,5,4,18
2,826964,29151,48.5833,-3.83333,5,1,3,3,3,0,1992,1,1,4,1,5,8,1
1,827244,95313,49.1167,2.23333,16,1,3,1,3,0,1963,1,4,4,2,5,9,19
2,827268,95452,49.1333,2.3,13,1,3,0,3,0,1989,1,1,4,2,5,9,7
2,827362,95203,49.0,2.28333,5,1,3,3,3,0,1981,1,1,4,5,5,9,1
2,827376,95563,49.0167,2.25,16,1,3,1,3,0,1997,1,6,4,5,5,10,8
2,827413,95582,48.9667,2.25,1,1,3,0,3,3,1960,1,0,4,0,5,10,7
2,827447,95176,48.9833,2.2,2,1,3,3,3,2,1970,1,2,4,1,5,10,2
2,827948,50129,49.65,-1.65,2,1,6,1,4,0,1983,1,0,4,1,5,3,17
3,827949,50129,49.65,-1.65,2,1,6,1,4,0,1985,2,0,4,4,5,3,17
3,827950,50129,49.65,-1.65,2,1,6,1,4,0,1981,1,0,4,1,5,3,17
2,828043,50129,49.65,-1.65,2,1,3,1,3,0,1945,1,0,4,0,5,4,16
3,828077,50129,49.65,-1.65,13,1,6,1,2,3,1993,1,1,4,3,5,5,13
2,828125,50129,49.65,-1.65,2,1,6,3,2,2,1991,2,0,4,1,5,5,23
2,828126,50129,49.65,-1.65,2,1,6,3,2,2,1988,1,0,4,1,5,5,23
2,828220,50129,49.65,-1.65,2,1,3,3,3,0,1982,1,0,4,1,5,6,0
2,828221,50129,49.65,-1.65,2,1,3,3,3,0,1980,4,0,4,1,5,6,0
3,828244,50165,48.85,-1.56667,16,1,3,1,3,0,1947,1,4,4,1,5,6,19
2,828330,50147,49.05,-1.43333,2,1,3,0,3,2,1988,1,0,4,1,5,7,6
2,828345,50129,49.65,-1.65,2,1,8,4,2,0,1980,1,2,4,1,5,7,5
2,828348,50129,49.65,-1.65,2,1,3,3,3,0,1980,1,0,4,1,5,7,5
2,828584,50218,48.8333,-1.6,13,1,3,3,3,0,1990,1,8,4,1,5,9,1
2,828588,50129,49.65,-1.65,2,1,3,3,3,0,1960,1,0,4,1,5,9,22
2,828666,55224,48.6833,5.08333,13,1,3,2,3,0,1990,1,1,4,1,5,7,0
3,828694,37122,47.35,0.666667,16,1,3,1,3,2,1970,1,4,4,1,5,7,16
2,828706,42218,45.4333,4.4,2,1,3,3,3,0,1988,1,0,4,1,5,1,17
2,828755,42218,45.4333,4.4,1,1,3,1,3,2,1977,2,0,4,0,5,1,13
2,828770,42186,45.5333,4.61667,2,1,6,3,2,0,1988,1,0,4,2,5,1,20
2,828868,42218,45.4333,4.4,2,1,1,1,2,0,1945,1,0,4,0,5,2,11
2,828869,42218,45.4333,4.4,2,1,3,3,3,0,1972,1,0,4,1,5,2,6
2,828969,42218,45.4333,4.4,2,1,3,1,3,0,1981,1,0,4,1,5,3,16
2,829204,26281,45.05,5.05,16,1,3,1,3,0,1999,1,6,4,1,5,7,17
5,829361,77121,48.8333,2.66667,2,1,3,1,3,2,1943,1,0,4,5,5,3,10
2,829506,30189,43.8333,4.35,13,1,3,1,3,3,1987,2,1,4,5,5,9,15
2,829507,30189,43.8333,4.35,13,1,3,1,3,3,1962,1,1,4,5,5,9,15
2,829524,30189,43.8333,4.35,15,1,3,1,3,1,1959,1,0,4,0,5,9,12
2,829525,30189,43.8333,4.35,15,1,3,1,3,1,1976,3,0,4,0,5,9,12
3,829544,30189,43.8333,4.35,2,1,3,3,3,1,1980,1,0,4,2,5,9,20
2,829875,31555,43.6,1.43333,2,1,3,3,3,0,1983,1,0,4,1,5,9,0
2,830287,18205,47.1,2.35,16,1,3,1,3,1,1927,1,4,4,4,5,9,16
2,830450,18279,47.2167,2.08333,9,1,3,3,3,3,1986,1,2,4,2,5,8,5
2,830554,46127,44.7333,1.38333,9,1,3,1,3,0,1979,1,0,4,0,5,8,18
2,830619,65407,43.0167,0.583333,2,1,3,1,2,0,1946,1,2,4,2,5,7,9
2,830698,65440,43.2333,0.083333,2,1,3,1,3,0,1965,1,0,4,2,5,8,8
3,830699,65440,43.2333,0.083333,2,1,6,0,2,0,1955,1,0,4,2,5,8,20
2,830827,74224,46.0667,6.31667,2,1,3,1,3,0,1970,1,0,4,2,5,8,11
2,830850,74236,45.9,6.71667,2,1,3,1,3,2,1936,1,0,4,1,5,8,11
1,830878,74134,46.15,6.66667,2,1,3,1,3,0,1942,1,0,4,1,5,8,14
3,830936,26281,45.05,5.05,16,1,3,1,3,0,1991,1,4,4,1,5,9,19
2,831041,63113,45.7833,3.08333,2,1,3,1,0,0,1984,1,2,4,2,5,1,8
3,831048,63113,45.7833,3.08333,2,1,3,1,2,0,1978,1,0,4,5,5,1,12
3,831055,63113,45.7833,3.08333,2,1,3,3,3,4,1985,1,2,4,1,5,1,21
2,831083,63113,45.7833,3.08333,2,1,3,3,3,1,1985,2,0,4,1,5,1,2
3,831078,63113,45.7833,3.08333,2,1,3,3,3,1,1985,1,0,4,1,5,1,2
3,831079,63113,45.7833,3.08333,2,1,3,3,3,1,1989,2,0,4,1,5,1,2
3,831080,63113,45.7833,3.08333,2,1,3,3,3,1,1989,4,0,4,1,5,1,2
3,831081,63113,45.7833,3.08333,2,1,3,3,3,1,1988,3,0,4,1,5,1,2
2,831150,63113,45.7833,3.08333,17,1,3,3,3,0,1967,1,1,4,5,5,1,18
3,831190,63113,45.7833,3.08333,2,1,3,1,3,1,1982,1,2,4,5,5,2,10
2,831197,63113,45.7833,3.08333,2,1,6,3,2,1,1990,3,0,4,1,5,2,7
2,831205,63113,45.7833,3.08333,2,1,3,1,3,1,1990,1,2,4,1,5,2,12
3,831207,63113,45.7833,3.08333,2,1,6,3,2,0,1960,1,0,4,1,5,2,7
3,831208,63113,45.7833,3.08333,2,1,6,3,2,0,1962,2,0,4,5,5,2,7
2,831224,63113,45.7833,3.08333,2,1,3,3,3,0,1978,1,0,4,5,5,2,21
2,831225,63113,45.7833,3.08333,2,1,3,3,3,0,1979,2,0,4,5,5,2,21
2,831232,63113,45.7833,3.08333,2,1,3,1,3,0,1923,2,2,4,1,5,2,14
2,831233,63113,45.7833,3.08333,2,1,3,1,3,0,1928,1,2,4,1,5,2,14
2,831235,63113,45.7833,3.08333,16,1,3,1,3,5,1974,1,12,4,4,5,2,17
2,831239,63113,45.7833,3.08333,5,1,3,4,2,0,1989,1,1,4,0,5,2,19
3,831247,63113,45.7833,3.08333,2,1,3,1,3,1,2005,4,7,4,1,5,2,11
3,831251,63113,45.7833,3.08333,2,1,3,1,3,0,1946,2,0,4,5,5,2,10
2,831337,21231,47.3167,5.01667,10,1,3,1,3,3,1920,8,3,4,5,5,9,9
2,831350,21231,47.3167,5.01667,16,1,3,1,3,0,1969,1,1,4,1,5,9,14
3,831352,21231,47.3167,5.01667,10,1,3,1,3,0,1956,2,3,4,1,5,9,14
3,831425,21231,47.3167,5.01667,17,1,3,1,3,0,1970,1,1,4,2,5,9,8
3,831429,21355,47.2833,5.06667,16,1,3,1,3,0,1968,1,6,4,1,5,9,10
2,831509,21231,47.3167,5.01667,16,1,3,1,3,0,1965,1,1,4,1,5,10,16
2,831510,21231,47.3167,5.01667,13,1,3,1,3,3,1980,1,1,4,1,5,10,8
2,831626,63113,45.7833,3.08333,2,1,3,1,3,0,1928,1,0,4,1,5,3,15
2,831627,63113,45.7833,3.08333,2,1,3,3,3,5,1982,1,0,4,1,5,3,5
2,831631,63113,45.7833,3.08333,2,1,3,1,3,0,1991,3,2,4,5,5,3,13
2,831632,63113,45.7833,3.08333,2,1,3,1,3,0,1990,1,2,4,5,5,3,13
3,831630,63113,45.7833,3.08333,2,1,3,1,3,0,1966,1,2,4,5,5,3,13
3,831657,63113,45.7833,3.08333,6,1,3,1,3,1,1977,1,1,4,1,5,3,17
3,831658,63113,45.7833,3.08333,6,1,3,1,3,1,1985,2,1,4,1,5,3,17
2,831667,63113,45.7833,3.08333,2,1,6,1,3,0,1972,1,2,4,2,5,3,7
2,831674,63113,45.7833,3.08333,13,1,3,1,3,0,1992,2,6,4,1,5,3,12
2,831675,63113,45.7833,3.08333,13,1,3,1,3,0,1991,1,1,4,5,5,3,13
2,831676,63113,45.7833,3.08333,2,1,3,1,3,0,1932,1,0,4,1,5,3,9
3,831677,63113,45.7833,3.08333,2,1,3,1,3,0,1979,1,0,4,0,5,3,9
3,831682,63113,45.7833,3.08333,2,1,3,1,3,0,1943,2,0,4,1,5,3,10
3,831699,63113,45.7833,3.08333,2,1,3,1,3,0,1976,1,0,4,5,5,3,16
3,831704,63113,45.7833,3.08333,6,1,3,1,3,5,1980,1,1,4,5,5,3,8
2,831753,63284,45.8,3.25,1,1,3,1,3,0,1986,1,0,4,0,5,3,8
2,831767,78490,48.8167,1.95,2,1,3,3,3,1,1964,1,0,4,2,5,3,23
2,831968,63113,45.7833,3.08333,2,1,3,1,3,1,1999,4,2,4,5,5,4,14
2,831969,63113,45.7833,3.08333,2,1,3,1,3,1,1980,2,2,4,5,5,4,14
3,831973,63113,45.7833,3.08333,2,1,3,1,3,1,2008,3,7,4,1,5,4,17
3,831974,63113,45.7833,3.08333,2,1,3,1,3,1,1984,1,0,4,1,5,4,17
3,831980,63113,45.7833,3.08333,17,1,3,1,3,0,1984,1,1,4,5,5,4,7
2,831981,63113,45.7833,3.08333,2,1,3,4,3,0,1977,1,0,4,5,5,4,1
3,831996,63113,45.7833,3.08333,2,1,3,1,3,1,1942,2,0,4,1,5,4,8
3,832071,63113,45.7833,3.08333,2,1,3,1,3,0,1925,1,0,4,5,5,4,11
3,832097,63113,45.7833,3.08333,2,1,3,1,3,0,1964,1,0,4,1,5,4,19
3,832099,63113,45.7833,3.08333,5,1,3,1,3,0,1970,1,1,4,5,5,4,15
3,832119,63113,45.7833,3.08333,5,1,3,3,3,0,1988,1,1,4,5,5,5,21
2,832120,63113,45.7833,3.08333,2,1,3,1,3,0,1987,1,0,4,1,5,5,10
3,832121,63113,45.7833,3.08333,2,1,3,3,3,1,1975,1,2,4,5,5,5,0
3,832122,63113,45.7833,3.08333,2,1,3,3,3,1,1980,2,2,4,1,5,5,0
3,832138,63113,45.7833,3.08333,16,1,3,1,3,0,1956,1,4,4,5,5,5,18
2,832140,63113,45.7833,3.08333,6,1,6,1,3,2,1976,1,1,4,5,5,5,17
3,832142,63113,45.7833,3.08333,2,1,3,3,3,0,1981,1,0,4,1,5,5,3
2,832143,63113,45.7833,3.08333,2,1,3,1,2,0,1977,2,4,4,1,5,5,8
2,832144,63113,45.7833,3.08333,2,1,3,1,2,0,1975,1,2,4,1,5,5,8
3,832162,63113,45.7833,3.08333,6,1,3,1,3,0,1979,1,1,4,1,5,5,18
3,832168,63113,45.7833,3.08333,2,1,3,1,3,0,1933,1,2,4,1,5,5,9
2,832180,63113,45.7833,3.08333,16,1,3,1,3,0,1954,1,11,4,1,5,5,19
2,832183,63113,45.7833,3.08333,13,1,3,1,3,1,1995,1,8,4,1,5,5,17
2,832184,63113,45.7833,3.08333,13,1,3,1,3,1,1993,2,8,4,1,5,5,17
2,832188,63113,45.7833,3.08333,5,1,3,1,3,0,1990,1,1,4,1,5,5,18
3,832246,63113,45.7833,3.08333,6,1,3,1,3,0,1980,1,1,4,5,5,6,18
2,832281,63113,45.7833,3.08333,2,1,3,1,2,0,1975,1,2,4,5,5,6,8
3,832282,63113,45.7833,3.08333,17,1,3,1,2,0,1982,1,1,4,5,5,6,8
2,832283,63113,45.7833,3.08333,2,1,3,1,2,0,1990,1,2,4,5,5,6,6
3,832307,63113,45.7833,3.08333,6,1,3,1,3,3,1960,1,1,4,5,5,6,19
2,832313,63113,45.7833,3.08333,16,1,3,1,3,0,1983,1,4,4,1,5,6,16
3,832396,63113,45.7833,3.08333,18,1,3,1,3,0,1955,1,1,4,5,5,6,19
3,832397,63113,45.7833,3.08333,2,1,3,1,3,1,1972,1,2,4,2,5,6,17
3,832445,63113,45.7833,3.08333,16,1,3,1,3,0,1979,1,8,4,1,5,7,16
3,832447,63113,45.7833,3.08333,17,1,3,3,3,1,1957,1,1,4,2,5,7,2
2,832462,63113,45.7833,3.08333,2,1,3,1,3,0,1980,1,0,4,1,5,7,16
2,832472,63113,45.7833,3.08333,2,1,3,3,3,0,1955,1,0,4,5,5,7,0
2,832473,63113,45.7833,3.08333,2,1,3,1,3,1,1989,1,2,4,5,5,7,9
3,832492,63113,45.7833,3.08333,13,1,3,1,3,0,1969,1,1,4,0,5,7,13
3,832509,63113,45.7833,3.08333,2,1,3,1,2,0,2003,4,2,4,5,5,7,9
3,832510,63113,45.7833,3.08333,2,1,3,1,2,0,1999,4,0,4,5,5,7,9
3,832511,63113,45.7833,3.08333,2,1,3,1,2,0,1976,1,2,4,5,5,7,9
3,832513,63113,45.7833,3.08333,13,1,3,1,3,0,1968,1,1,4,5,5,7,16
2,832519,63113,45.7833,3.08333,6,1,3,1,3,1,1976,1,1,4,5,5,7,18
3,832521,63113,45.7833,3.08333,6,1,3,4,3,0,1966,1,1,4,5,5,7,22
3,832526,63113,45.7833,3.08333,2,1,3,3,3,1,1987,1,2,4,0,5,7,23
2,832542,63113,45.7833,3.08333,2,1,3,1,3,0,1976,1,0,4,1,5,7,15
3,832544,63113,45.7833,3.08333,2,1,3,1,3,0,1984,1,2,4,2,5,7,9
3,832556,56260,47.6667,-2.75,2,1,3,1,3,0,1946,1,0,4,1,5,10,14
2,832559,56260,47.6667,-2.75,5,1,3,1,3,5,1995,1,8,4,1,5,10,14
2,832622,56260,47.6667,-2.75,5,1,2,1,2,0,1968,1,1,4,2,5,10,10
2,832666,56121,47.75,-3.36667,13,1,3,3,3,0,1954,1,1,4,2,5,10,5
2,832683,63113,45.7833,3.08333,2,1,3,1,3,0,2008,4,7,4,5,5,8,7
2,832684,63113,45.7833,3.08333,2,1,3,1,3,0,1985,2,0,4,5,5,8,7
2,832691,63113,45.7833,3.08333,2,1,3,1,3,0,1976,4,0,4,1,5,8,13
2,832700,63113,45.7833,3.08333,16,1,3,1,3,5,1980,1,6,4,1,5,8,19
2,832798,63113,45.7833,3.08333,2,1,3,3,3,0,1982,1,0,4,1,5,8,23
3,832799,63113,45.7833,3.08333,18,1,3,1,3,0,1954,1,1,4,5,5,8,14
2,832802,63113,45.7833,3.08333,6,1,6,1,2,0,1987,1,1,4,5,5,8,7
2,832803,63113,45.7833,3.08333,13,1,2,1,2,0,1982,1,1,4,0,5,8,18
3,832805,63113,45.7833,3.08333,2,1,3,1,3,0,1978,1,2,4,2,5,8,9
2,832824,63113,45.7833,3.08333,17,1,3,1,3,1,1961,1,1,4,2,5,8,8
3,832892,12202,44.3333,2.56667,2,1,6,0,2,0,1935,1,0,1,1,5,10,7
3,832955,63113,45.7833,3.08333,2,1,3,1,3,1,1980,2,2,1,5,5,9,14
3,832956,63113,45.7833,3.08333,2,1,3,1,3,1,1976,1,2,1,5,5,9,14
2,832967,63113,45.7833,3.08333,2,1,3,1,3,0,1990,1,0,1,5,5,9,12
2,832969,63113,45.7833,3.08333,2,1,3,1,2,1,1932,1,2,1,5,5,9,13
2,832970,63113,45.7833,3.08333,2,1,3,1,3,0,1956,1,0,1,2,5,9,8
2,832986,63113,45.7833,3.08333,0,1,3,1,3,0,1974,1,0,1,0,5,9,9
2,832992,63113,45.7833,3.08333,2,1,3,1,3,0,1948,1,2,1,5,5,9,19
2,833000,63113,45.7833,3.08333,1,1,3,1,3,0,1977,1,0,1,1,5,9,16
2,833006,63113,45.7833,3.08333,2,1,3,1,3,0,1987,1,2,1,3,5,9,9
3,833014,63113,45.7833,3.08333,2,1,3,1,3,1,1968,1,0,1,1,5,9,16
2,833016,63113,45.7833,3.08333,2,1,3,1,3,0,1974,1,0,1,1,5,9,15
2,833020,63113,45.7833,3.08333,2,1,3,1,3,3,1990,1,0,1,3,5,9,7
2,833026,63113,45.7833,3.08333,2,1,3,1,3,0,1976,1,0,1,3,5,9,22
2,833038,63113,45.7833,3.08333,2,1,3,1,3,0,1987,1,0,1,3,5,9,8
5,833040,63113,45.7833,3.08333,1,1,3,1,3,0,1958,1,0,1,2,5,9,8
3,833050,63113,45.7833,3.08333,10,1,3,1,3,0,1952,1,0,1,0,5,9,11
2,833051,63113,45.7833,3.08333,2,1,3,1,3,0,1976,1,2,1,5,5,9,7
2,833054,63113,45.7833,3.08333,2,1,3,1,3,0,1988,1,0,1,1,5,9,18
5,833055,63113,45.7833,3.08333,2,1,3,1,3,0,1987,1,0,1,1,5,9,18
3,833069,63113,45.7833,3.08333,2,1,3,1,3,0,1935,1,0,1,1,5,9,17
2,833161,63276,45.8167,3.51667,2,1,3,3,3,0,1965,1,0,1,4,5,10,18
2,833181,63430,45.85,3.56667,2,1,3,1,3,0,1967,1,0,1,2,5,10,14
2,833188,63113,45.7833,3.08333,2,1,3,3,3,0,1989,1,0,1,1,5,10,0
2,833192,63113,45.7833,3.08333,2,1,3,1,3,0,1973,1,0,1,1,5,10,14
2,833197,63113,45.7833,3.08333,2,1,3,3,3,0,1960,1,0,1,1,5,10,22
2,833211,63113,45.7833,3.08333,2,1,3,1,3,0,1988,1,0,1,1,5,10,18
2,833212,63113,45.7833,3.08333,2,1,3,1,3,0,1963,1,0,1,0,5,10,18
3,833214,63113,45.7833,3.08333,2,1,3,1,3,0,1987,1,0,1,0,5,10,11
2,833219,63113,45.7833,3.08333,2,1,3,3,2,1,1959,1,2,1,2,5,10,7
3,833229,63113,45.7833,3.08333,6,1,3,1,3,0,1976,1,1,1,5,5,10,14
3,833236,63113,45.7833,3.08333,0,1,3,1,3,0,1961,1,4,1,0,5,10,12
2,833238,63300,45.9,3.11667,20,1,3,3,3,0,1984,1,1,1,1,5,10,18
2,833240,63113,45.7833,3.08333,2,1,3,3,3,0,1967,1,0,1,5,5,10,23
2,833242,63113,45.7833,3.08333,2,1,3,0,3,1,1975,1,0,1,1,5,10,17
3,833276,63113,45.7833,3.08333,2,1,3,3,3,0,1988,1,0,1,5,5,10,23
5,833275,63113,45.7833,3.08333,2,1,3,3,3,0,1960,1,0,1,5,5,10,23
3,833286,63113,45.7833,3.08333,2,1,3,1,3,0,1981,1,2,1,5,5,10,15
2,833287,63113,45.7833,3.08333,2,1,6,1,3,0,1974,1,2,1,2,5,10,8
3,833289,63113,45.7833,3.08333,2,1,3,1,3,1,1990,1,2,1,1,5,10,13
2,833336,63165,45.8,2.48333,2,1,5,1,3,0,1958,1,0,1,1,5,11,16
2,833357,10387,48.3,4.08333,2,1,3,1,3,0,1939,1,4,1,1,5,10,12
2,833358,10387,48.3,4.08333,2,1,3,1,3,0,1946,4,4,1,1,5,10,12
5,833356,10387,48.3,4.08333,2,1,3,1,3,0,1944,1,0,1,1,5,10,12
2,833385,55583,49.0333,5.73333,2,1,3,3,3,0,1987,1,0,1,1,5,8,22
2,833400,55470,48.7,5.06667,2,1,3,2,3,5,1970,1,2,1,1,5,8,0
2,833420,55117,49.1,5.06667,2,1,5,1,3,0,1970,1,0,1,1,5,9,8
2,833495,95127,49.0333,2.06667,2,1,3,1,3,0,1982,1,0,1,1,5,9,13
2,833516,42275,45.4667,4.36667,2,1,3,1,3,0,1944,1,0,1,1,5,4,13
2,833533,77390,48.8,2.65,3,1,6,1,2,5,1953,1,0,1,0,5,4,18
2,833873,72149,48.0167,-0.183333,2,0,3,2,3,1,1951,1,0,1,1,5,11,19
2,833998,54323,49.5167,5.76667,2,0,3,2,3,0,1971,1,0,1,2,5,8,22
2,834052,54395,48.6833,6.2,2,0,3,1,3,3,1931,1,0,1,1,5,8,12
2,835371,26315,45.0167,5.45,2,0,3,1,3,0,1970,1,0,1,1,5,8,18
2,835433,71137,46.4333,4.65,2,0,7,1,2,0,1956,1,0,1,1,5,11,15
2,835474,71105,46.3,4.78333,2,0,7,1,2,0,1989,1,0,1,1,5,11,15
2,835751,13103,43.6333,5.1,2,0,3,1,3,0,1959,1,0,1,1,5,4,10
2,836604,42270,45.4,4.23333,2,0,3,1,3,0,1940,1,0,1,1,5,4,7
2,836678,69199,45.7,4.86667,2,0,6,1,2,0,1947,1,0,1,1,5,7,13
2,836682,69294,45.6333,4.83333,2,0,3,4,3,0,1940,1,0,1,1,5,7,0
2,836684,69149,45.7167,4.8,2,0,3,1,3,0,1981,1,0,1,1,5,7,10
2,836899,69193,45.5167,4.85,2,0,6,1,2,0,1967,1,0,1,1,5,7,8
2,836928,69266,45.7667,4.88333,2,0,3,1,3,0,1978,1,0,1,1,5,7,7
2,836929,69266,45.7667,4.88333,2,0,3,1,3,0,1989,2,0,1,1,5,7,7
2,837031,69297,45.6167,4.81667,22,0,3,1,3,0,1967,1,0,1,0,5,8,12
2,837136,69271,45.75,4.96667,2,0,3,2,2,0,1989,1,0,1,1,5,8,1
2,837166,69290,45.6917,4.93333,2,0,3,1,3,0,1977,2,0,1,1,5,8,17
3,837168,69290,45.6917,4.93333,2,0,3,1,3,0,1979,1,0,1,1,5,8,17
2,837664,80783,49.9833,1.78333,2,0,3,1,3,0,1990,1,0,1,4,5,8,12
2,837835,30334,44.0167,4.41667,3,0,3,2,3,0,1957,1,0,1,0,5,10,20
2,838617,42128,45.9167,4.31667,6,0,3,1,3,0,1981,1,1,1,1,5,5,15
2,838998,78362,48.9667,1.71667,2,0,6,3,2,0,1988,1,0,1,1,5,5,3
2,839001,78297,48.7667,2.06667,2,0,7,1,3,0,1988,2,0,1,1,5,5,17
2,840120,69290,45.6917,4.93333,2,0,3,1,3,0,1986,1,0,1,1,5,9,16
2,840544,69142,45.7333,4.8,2,0,3,4,3,0,1971,1,0,1,1,5,9,20
2,840818,22198,48.7667,-3.51667,2,0,3,2,3,0,1963,1,0,1,1,5,7,1
2,841025,91179,48.5667,2.5,2,0,3,1,3,0,1966,2,0,1,2,5,5,17
2,841030,91521,48.65,2.41667,2,0,6,1,2,0,1987,1,0,1,5,5,5,15
2,841059,91587,48.6833,2.26667,2,0,3,2,3,0,1972,1,0,1,2,5,5,0
2,841265,91521,48.65,2.41667,0,0,3,1,3,0,1900,1,0,1,0,5,6,12
3,841266,91521,48.65,2.41667,0,0,3,1,3,0,1979,1,0,1,0,5,6,12
5,841268,91521,48.65,2.41667,2,0,3,1,3,0,1946,1,0,1,0,5,6,12
3,841278,91477,48.7167,2.25,1,0,3,1,3,0,1961,4,0,1,5,5,6,15
3,841279,91477,48.7167,2.25,1,0,3,1,3,0,1971,4,0,1,1,5,6,15
5,841281,91477,48.7167,2.25,2,0,3,1,3,0,1967,1,0,1,0,5,6,15
3,841357,91689,48.7333,2.33333,4,0,3,1,3,0,1954,1,0,1,0,5,6,9
3,841361,91692,48.6823,2.1675,2,0,2,1,2,0,1951,1,0,1,2,5,6,11
3,841373,91228,48.6333,2.45,2,0,2,1,2,0,1953,1,0,1,2,5,6,7
2,841678,74140,46.25,6.48333,2,0,5,1,3,0,1946,1,0,1,1,5,9,18
2,841685,74226,46.2,6.4,6,0,3,1,3,0,1985,1,1,1,1,5,9,16
3,841950,87114,45.8333,1.3,2,0,6,1,2,0,1978,1,0,1,1,5,9,18
2,842005,87113,45.8667,1.31667,5,0,3,1,3,0,1993,1,1,1,1,5,9,17
2,842162,30320,44.1167,4.3,2,0,3,1,3,0,1935,1,0,1,1,5,11,9
